RespondentID,agecat,household_N,conversation_N,language,conv_no_mask,date,natcat,place_of_contact
11450049010,35-44,2,0,FR,,26-Mar-20,,
11450055610,45-54,4,0,FR,,26-Mar-20,,
11450064114,35-44,3,1,FR,,26-Mar-20,,
11450068448,45-54,3,0,FR,,26-Mar-20,,
11450069031,35-44,4,0,FR,,26-Mar-20,,
11450076925,35-44,2,0,FR,,26-Mar-20,,
11450081348,55-64,0,0,FR,,26-Mar-20,,
11450084561,35-44,4,0,FR,,26-Mar-20,,
11450090221,35-44,2,1,FR,,26-Mar-20,,
11450093715,18-24,1,1,FR,,26-Mar-20,,
11450094581,25-34,1,0,FR,,26-Mar-20,,
11450101709,45-54,2,1,FR,,26-Mar-20,,
11450103773,65-74,1,0,FR,,26-Mar-20,,
11450111199,45-54,3,0,FR,,26-Mar-20,,
11450153288,35-44,2,0,FR,,26-Mar-20,,
11450182367,35-44,2,0,FR,,26-Mar-20,,
11450185524,35-44,0,0,FR,,26-Mar-20,,
11450240800,45-54,4,0,FR,,26-Mar-20,,
11450246001,35-44,1,0,FR,,27-Mar-20,,
11450248306,35-44,1,0,FR,,27-Mar-20,,
11450250562,35-44,3,0,FR,,27-Mar-20,,
11450252925,35-44,2,0,FR,,27-Mar-20,,
11450259801,45-54,3,0,FR,,27-Mar-20,,
11450261794,35-44,3,1,FR,,27-Mar-20,,
11450264534,45-54,4,0,FR,,27-Mar-20,,
11450272776,45-54,5 ou plus,0,FR,,27-Mar-20,,
11450273412,25-34,1,0,FR,,27-Mar-20,,
11450292526,65-74,0,0,FR,,27-Mar-20,,
11450292758,55-64,4,4,FR,,27-Mar-20,,
11450317806,25-34,3,0,FR,,27-Mar-20,,
11450354448,55-64,0,0,FR,,27-Mar-20,,
11450402937,55-64,0,1,FR,,27-Mar-20,,
11450405032,25-34,4,0,FR,,27-Mar-20,,
11450409759,35-44,4,3,FR,,27-Mar-20,,
11450479120,35-44,3,0,FR,,27-Mar-20,,
11450485579,65-74,0,1,FR,,27-Mar-20,,
11450535673,35-44,4,0,FR,,27-Mar-20,,
11450535920,25-34,1,0,FR,,27-Mar-20,,
11450571083,25-34,3,4,FR,,27-Mar-20,,
11450575165,35-44,0,0,FR,,27-Mar-20,,
11450654849,55-64,3,0,FR,,27-Mar-20,,
11450664741,35-44,1,0,FR,,27-Mar-20,,
11450671773,45-54,1,4,FR,,27-Mar-20,,
11450684126,55-64,1,9-Jun,FR,,27-Mar-20,,
11450709309,55-64,1,1,FR,,27-Mar-20,,
11450725024,35-44,1,0,FR,,27-Mar-20,,
11450777111,55-64,0,2,FR,,27-Mar-20,,
11450810477,35-44,1,3,FR,,27-Mar-20,,
11450824437,18-24,2,0,FR,,27-Mar-20,,
11450834533,55-64,2,1,FR,,27-Mar-20,,
11450835908,35-44,2,5,FR,,27-Mar-20,,
11450840462,45-54,1,0,FR,,27-Mar-20,,
11450867813,55-64,2,0,FR,,27-Mar-20,,
11450883181,65-74,1,3,FR,,27-Mar-20,,
11450890927,35-44,0,0,FR,,27-Mar-20,,
11450895202,35-44,2,3,FR,,27-Mar-20,,
11450901289,35-44,3,0,FR,,27-Mar-20,,
11450927828,35-44,2,3,FR,,27-Mar-20,,
11450936883,35-44,1,0,FR,,27-Mar-20,,
11450951520,35-44,3,1,FR,,27-Mar-20,,
11450955774,35-44,2,3,FR,,27-Mar-20,,
11450958849,35-44,2,0,FR,,27-Mar-20,,
11450980012,45-54,4,0,FR,,27-Mar-20,,
11450989603,55-64,0,0,FR,,27-Mar-20,,
11450994053,45-54,3,3,FR,,27-Mar-20,,
11451007078,45-54,1,0,FR,,27-Mar-20,,
11451009952,25-34,1,1,FR,,27-Mar-20,,
11451040868,55-64,2,1,FR,,27-Mar-20,,
11451056795,35-44,3,1,FR,,27-Mar-20,,
11451084831,35-44,4,0,FR,,27-Mar-20,,
11451085623,65-74,1,0,FR,,27-Mar-20,,
11451101061,65-74,0,2,FR,,27-Mar-20,,
11451102157,45-54,4,0,FR,,27-Mar-20,,
11451103166,55-64,0,0,FR,,27-Mar-20,,
11451125410,35-44,2,0,FR,,27-Mar-20,,
11451127635,35-44,2,2,FR,,27-Mar-20,,
11451127717,35-44,5 ou plus,0,FR,,27-Mar-20,,
11451135355,35-44,4,4,FR,,27-Mar-20,,
11451148855,45-54,1,1,FR,,27-Mar-20,,
11451170193,25-34,1,0,FR,,27-Mar-20,,
11451179092,65-74,1,1,FR,,27-Mar-20,,
11451184480,25-34,2,9-Jun,FR,,27-Mar-20,,
11451189910,35-44,3,9-Jun,FR,,27-Mar-20,,
11451194232,45-54,4,0,FR,,27-Mar-20,,
11451206331,55-64,1,0,FR,,27-Mar-20,,
11451211577,55-64,1,0,FR,,27-Mar-20,,
11451213357,35-44,3,0,FR,,27-Mar-20,,
11451214913,35-44,5 ou plus,0,FR,,27-Mar-20,,
11451218290,35-44,1,0,FR,,27-Mar-20,,
11451221060,55-64,4,9-Jun,FR,,27-Mar-20,,
11451238699,45-54,1,1,FR,,27-Mar-20,,
11451241730,35-44,2,9-Jun,FR,,27-Mar-20,,
11451256876,35-44,4,0,FR,,27-Mar-20,,
11451259364,55-64,2,0,FR,,27-Mar-20,,
11451279624,55-64,3,3,FR,,27-Mar-20,,
11451291317,45-54,3,2,FR,,27-Mar-20,,
11451301159,25-34,0,1,FR,,27-Mar-20,,
11451304058,55-64,3,2,FR,,27-Mar-20,,
11451327634,45-54,5 ou plus,0,FR,,27-Mar-20,,
11451331123,45-54,4,1,FR,,27-Mar-20,,
11451391849,35-44,0,0,FR,,27-Mar-20,,
11451398852,65-74,1,1,FR,,27-Mar-20,,
11451429989,35-44,1,1,FR,,27-Mar-20,,
11451543028,65-74,1,0,FR,,27-Mar-20,,
11451565732,25-34,4,0,FR,,27-Mar-20,,
11451582644,18-24,4,1,FR,,27-Mar-20,,
11451717382,55-64,2,0,FR,,27-Mar-20,,
11451918779,65-74,2,0,FR,,27-Mar-20,,
11452207442,65-74,0,0,FR,,27-Mar-20,,
11452252720,45-54,4,0,FR,,27-Mar-20,,
11467870195,25-34,1,0,FR,,2-Apr-20,LU,
11467877395,45-54,1,1,FR,,2-Apr-20,LU,-supermarket
11467879856,55-64,0,0,FR,,2-Apr-20,LU,
11467908289,35-44,3,5,FR,,2-Apr-20,LU,-work
11467971728,65-74,3,0,FR,,2-Apr-20,LU,
11467976975,35-44,4,1,FR,,2-Apr-20,LU,-home
11467978117,65-74,2,0,FR,,2-Apr-20,LU,
11467983057,45-54,5 ou plus,0,FR,,2-Apr-20,LU,
11468007981,35-44,3,0,FR,,2-Apr-20,PT,
11468025308,55-64,1,0,FR,,2-Apr-20,LU,
11468058965,35-44,5 ou plus,0,FR,,2-Apr-20,LU,
11468073450,35-44,3,1,FR,,2-Apr-20,LU,-supermarket
11468074981,45-54,1,2,FR,,2-Apr-20,LU,-home
11468112769,65-74,4,0,FR,,2-Apr-20,LU,
11468152586,55-64,0,2,FR,,2-Apr-20,LU,-fun
11468157706,35-44,4,1,FR,,2-Apr-20,LU,-home
11468172517,35-44,5 ou plus,2,FR,,2-Apr-20,PT,-supermarket
11468174170,35-44,1,0,FR,,2-Apr-20,FR,
11468188894,45-54,4,0,FR,,2-Apr-20,LU,
11468192249,25-34,2,0,FR,,2-Apr-20,FR,
11468199656,35-44,5 ou plus,0,FR,,2-Apr-20,LU,
11468201664,55-64,2,0,FR,,2-Apr-20,LU,-supermarket
11468203137,55-64,2,4,FR,,2-Apr-20,IT,-work
11468208281,35-44,1,0,FR,,2-Apr-20,PT,-other
11468210782,45-54,3,2,FR,,2-Apr-20,IT,-work
11468215003,45-54,4,1,FR,,2-Apr-20,IT,-other
11468216735,35-44,3,0,FR,,2-Apr-20,FR,
11468219123,35-44,4,4,FR,,2-Apr-20,LU,-work
11468221249,45-54,3,9-Jun,FR,,2-Apr-20,FR,-work
11468221254,45-54,3,0,FR,,2-Apr-20,FR,
11468225272,35-44,3,2,FR,,2-Apr-20,FR,-work
11468225522,45-54,1,0,FR,,2-Apr-20,others,
11468226888,35-44,1,1,FR,,2-Apr-20,LU,-supermarket
11468227534,35-44,0,1,FR,,2-Apr-20,LU,-other
11468227703,45-54,3,1,FR,,2-Apr-20,FR,-supermarket
11468228988,25-34,2,0,FR,,2-Apr-20,FR,
11468238818,35-44,3,1,FR,,2-Apr-20,FR,
11468242786,55-64,2,0,FR,,2-Apr-20,BE,
11468245316,45-54,4,2,FR,,2-Apr-20,LU,-fun
11468247621,18-24,3,10 ou plus,FR,,2-Apr-20,LU,-work
11468247845,45-54,4,10 ou plus,FR,,2-Apr-20,others,-work
11468252536,35-44,5 ou plus,0,FR,,2-Apr-20,BE,
11468253309,55-64,1,0,FR,,2-Apr-20,BE,
11468255117,45-54,0,0,FR,,2-Apr-20,FR,
11468258296,35-44,3,0,FR,,2-Apr-20,FR,-home
11468259459,35-44,1,0,FR,,2-Apr-20,PT,-other
11468259637,35-44,3,0,FR,,2-Apr-20,BE,
11468260826,25-34,1,2,FR,,2-Apr-20,FR,-work
11468261616,13-17,4,0,FR,,2-Apr-20,LU,
11468269352,45-54,1,1,FR,,2-Apr-20,LU,-work
11468270503,35-44,1,2,FR,,2-Apr-20,LU,-other
11468270670,55-64,1,0,FR,,2-Apr-20,LU,
11468275010,45-54,4,0,FR,,2-Apr-20,IT,
11468280530,35-44,3,2,FR,,2-Apr-20,LU,-other
11468282003,35-44,3,0,FR,,2-Apr-20,FR,
11468283905,65-74,3,0,FR,,2-Apr-20,LU,
11468286823,35-44,1,0,FR,,2-Apr-20,LU,
11468288059,18-24,5 ou plus,0,FR,,2-Apr-20,BE,-supermarket
11468288781,18-24,5 ou plus,0,FR,,2-Apr-20,FR,
11468296567,55-64,1,1,FR,,2-Apr-20,BE,-fun
11468296877,45-54,4,0,FR,,2-Apr-20,LU,
11468298084,55-64,3,0,FR,,2-Apr-20,BE,
11468299916,65-74,0,0,FR,,2-Apr-20,LU,
11468303339,35-44,5 ou plus,10 ou plus,FR,,2-Apr-20,PT,-work
11468303551,45-54,0,0,FR,,2-Apr-20,LU,
11468303730,45-54,2,0,FR,,2-Apr-20,FR,
11468306969,55-64,3,1,FR,,2-Apr-20,LU,-work
11468308678,45-54,3,0,FR,,2-Apr-20,LU,-supermarket
11468309886,45-54,5 ou plus,0,FR,,2-Apr-20,LU,
11468309953,25-34,1,0,FR,,2-Apr-20,FR,-supermarket
11468310002,55-64,1,1,FR,,2-Apr-20,LU,-fun
11468311321,35-44,1,0,FR,,2-Apr-20,LU,
11468315065,35-44,3,0,FR,,2-Apr-20,FR,
11468315711,25-34,1,0,FR,,2-Apr-20,DE,
11468315822,35-44,3,10 ou plus,FR,,2-Apr-20,others,-work
11468317710,55-64,1,0,FR,,2-Apr-20,others,
11468319674,25-34,1,0,FR,,2-Apr-20,others,
11468319707,35-44,4,0,FR,,2-Apr-20,LU,-supermarket
11468325068,45-54,2,1,FR,,2-Apr-20,LU,-home
11468332805,25-34,5 ou plus,0,FR,,2-Apr-20,,
11468333288,55-64,2,0,FR,,2-Apr-20,LU,
11468340788,18-24,4,0,FR,,2-Apr-20,LU,-other
11468353415,45-54,4,0,FR,,2-Apr-20,PT,-supermarket
11468358463,45-54,1,3,FR,,2-Apr-20,FR,-work
11468361591,55-64,0,0,FR,,2-Apr-20,FR,
11468363060,25-34,3,2,FR,,2-Apr-20,IT,-supermarket
11468376637,25-34,0,1,FR,,2-Apr-20,,-supermarket
11468382568,35-44,3,0,FR,,2-Apr-20,IT,
11468386639,45-54,3,1,FR,,2-Apr-20,PT,-home
11468391404,65-74,1,0,FR,,2-Apr-20,LU,
11468394833,25-34,5 ou plus,0,FR,,2-Apr-20,LU,-supermarket
11468396403,35-44,2,2,FR,,2-Apr-20,LU,
11468396474,25-34,2,0,FR,,2-Apr-20,LU,
11468398270,25-34,2,0,FR,,2-Apr-20,LU,-work
11468415708,45-54,1,0,FR,,2-Apr-20,LU,
11468418082,35-44,3,0,FR,,2-Apr-20,,
11468422500,55-64,3,0,FR,,2-Apr-20,LU,
11468426505,55-64,2,0,FR,,2-Apr-20,BE,
11468432796,35-44,4,0,FR,,2-Apr-20,others,-other
11468434529,45-54,0,2,FR,,2-Apr-20,others,-supermarket
11468436233,35-44,3,0,FR,,2-Apr-20,LU,-work
11468449712,45-54,1,1,FR,,2-Apr-20,FR,-other
11468450703,45-54,2,1,FR,,2-Apr-20,others,-supermarket
11468454690,55-64,4,0,FR,,2-Apr-20,others,
11468459116,75-84,2,2,FR,,2-Apr-20,BE,
11468463342,55-64,2,0,FR,,2-Apr-20,LU,
11468465500,25-34,0,0,FR,,2-Apr-20,FR,-supermarket
11468465612,35-44,2,9-Jun,FR,,2-Apr-20,FR,-other
11468467587,45-54,3,1,FR,,2-Apr-20,BE,-other
11468470536,45-54,3,10 ou plus,FR,,2-Apr-20,PT,-work
11468473679,35-44,1,0,FR,,2-Apr-20,BE,
11468475700,25-34,3,2,FR,,2-Apr-20,others,-work
11468481582,55-64,1,0,FR,,2-Apr-20,PT,-supermarket
11468481886,55-64,2,0,FR,,2-Apr-20,BE,
11468495238,35-44,4,10 ou plus,FR,,2-Apr-20,others,-other
11468496576,45-54,0,1,FR,,2-Apr-20,BE,-fun
11468498774,35-44,4,0,FR,,2-Apr-20,FR,-supermarket
11468513429,35-44,4,10 ou plus,FR,,2-Apr-20,LU,-work
11468522827,25-34,2,0,FR,,2-Apr-20,FR,-fun
11468530398,65-74,1,0,FR,,2-Apr-20,DE,
11468545719,35-44,2,0,FR,,2-Apr-20,others,-work
11468546882,45-54,4,0,FR,,2-Apr-20,IT,-fun
11468571871,25-34,1,1,FR,,2-Apr-20,PT,-supermarket
11468573553,55-64,1,3,FR,,2-Apr-20,LU,-other
11468585696,35-44,2,0,FR,,2-Apr-20,FR,
11468588740,35-44,2,0,FR,,2-Apr-20,LU,
11468634038,45-54,4,1,FR,,2-Apr-20,LU,-other
11468640786,55-64,3,0,FR,,2-Apr-20,PT,-supermarket
11468645363,25-34,4,2,FR,,2-Apr-20,PT,-other
11468663613,45-54,0,0,FR,,2-Apr-20,FR,
11468671149,45-54,3,0,FR,,2-Apr-20,PT,-supermarket
11468674610,35-44,4,0,FR,,2-Apr-20,FR,
11468676846,65-74,1,0,FR,,2-Apr-20,LU,-other
11468683665,35-44,0,0,FR,,2-Apr-20,LU,-other
11468686339,18-24,4,0,FR,,2-Apr-20,PT,-supermarket
11468691433,35-44,3,0,FR,,2-Apr-20,FR,
11468695524,35-44,2,0,FR,,2-Apr-20,FR,-supermarket
11468696944,35-44,1,0,FR,,2-Apr-20,LU,
11468713752,55-64,1,1,FR,,2-Apr-20,LU,-supermarket
11468730406,45-54,3,0,FR,,2-Apr-20,BE,-work
11468738491,45-54,1,0,FR,,2-Apr-20,PT,
11468742824,55-64,2,0,FR,,2-Apr-20,IT,
11468743867,55-64,4,0,FR,,2-Apr-20,others,
11468744795,45-54,2,0,FR,,2-Apr-20,LU,
11468752684,55-64,0,0,FR,,2-Apr-20,BE,-fun
11468753499,35-44,3,0,FR,,2-Apr-20,PT,
11468757626,35-44,3,0,FR,,2-Apr-20,LU,-supermarket
11468757779,55-64,2,1,FR,,2-Apr-20,LU,-home
11468758945,45-54,2,10 ou plus,FR,,2-Apr-20,PT,-home
11468759888,45-54,0,0,FR,,2-Apr-20,BE,
11468762866,45-54,3,1,FR,,2-Apr-20,LU,-other
11468762912,25-34,5 ou plus,0,FR,,2-Apr-20,PT,-supermarket
11468774075,35-44,2,0,FR,,2-Apr-20,PT,-other
11468774784,35-44,2,0,FR,,2-Apr-20,IT,-supermarket
11468775129,45-54,3,9-Jun,FR,,2-Apr-20,FR,-home
11468781741,35-44,3,0,FR,,2-Apr-20,PT,
11468782374,55-64,1,9-Jun,FR,,2-Apr-20,others,-home
11468788512,55-64,1,0,FR,,2-Apr-20,IT,
11468789382,45-54,2,10 ou plus,FR,,2-Apr-20,PT,-work
11468798739,35-44,4,0,FR,,2-Apr-20,LU,
11468798889,35-44,4,0,FR,,2-Apr-20,LU,
11468806269,25-34,1,5,FR,,2-Apr-20,FR,-work
11468810565,45-54,1,0,FR,,2-Apr-20,LU,-work
11468812910,25-34,1,1,FR,,2-Apr-20,FR,-work
11468818713,25-34,1,10 ou plus,FR,,2-Apr-20,LU,-work
11468821492,55-64,4,5,FR,,2-Apr-20,others,-supermarket
11468822354,65-74,2,0,FR,,2-Apr-20,LU,-supermarket
11468827236,35-44,2,0,FR,,2-Apr-20,FR,-supermarket
11468830877,55-64,1,10 ou plus,FR,,2-Apr-20,LU,-other
11468832947,45-54,4,4,FR,,2-Apr-20,FR,-supermarket
11468834992,35-44,3,0,FR,,2-Apr-20,LU,
11468838001,35-44,2,0,FR,,2-Apr-20,LU,
11468847010,45-54,2,0,FR,,2-Apr-20,FR,
11468848199,25-34,5 ou plus,4,FR,,2-Apr-20,PT,-other
11468849482,25-34,5 ou plus,0,FR,,2-Apr-20,BE,
11468851646,45-54,3,1,FR,,2-Apr-20,IT,-home
11468852533,35-44,2,0,FR,,2-Apr-20,LU,
11468859664,45-54,4,0,FR,,2-Apr-20,others,-supermarket
11468896322,65-74,2,0,FR,,2-Apr-20,LU,-fun
11468915728,35-44,1,9-Jun,FR,,2-Apr-20,PT,-work
11468919916,55-64,2,0,FR,,2-Apr-20,BE,
11468921400,35-44,2,0,FR,,2-Apr-20,LU,
11468934695,25-34,1,0,FR,,2-Apr-20,FR,
11468941881,65-74,1,0,FR,,2-Apr-20,DE,
11468945779,35-44,3,0,FR,,2-Apr-20,LU,
11468960241,35-44,2,0,FR,,2-Apr-20,LU,-other
11468960848,35-44,2,0,FR,,2-Apr-20,,
11468962407,35-44,3,10 ou plus,FR,,2-Apr-20,FR,-home
11468969953,45-54,3,1,FR,,2-Apr-20,others,-home
11468979035,45-54,3,0,FR,,2-Apr-20,DE,-supermarket
11468994679,25-34,2,2,FR,,2-Apr-20,LU,-home
11469007728,35-44,4,0,FR,,2-Apr-20,FR,-supermarket
11469030502,35-44,3,0,FR,,2-Apr-20,others,-other
11469040733,55-64,4,0,FR,,2-Apr-20,LU,
11469060194,45-54,3,1,FR,,2-Apr-20,BE,-home
11469064496,35-44,2,0,FR,,2-Apr-20,BE,-supermarket
11469077278,25-34,0,2,FR,,2-Apr-20,LU,-home
11469096591,45-54,2,1,FR,,2-Apr-20,others,-other
11469098221,45-54,1,0,FR,,2-Apr-20,LU,-supermarket
11469114477,25-34,0,0,FR,,2-Apr-20,BE,-other
11469119789,65-74,2,0,FR,,2-Apr-20,LU,-other
11469127680,25-34,1,0,FR,,2-Apr-20,FR,
11469144948,35-44,4,0,FR,,2-Apr-20,others,-other
11469148440,35-44,1,1,FR,,2-Apr-20,LU,-home
11469152225,35-44,2,,FR,,2-Apr-20,FR,
11469163549,25-34,2,0,FR,,2-Apr-20,others,-other
11469165658,35-44,4,3,FR,,2-Apr-20,PT,-supermarket
11469175136,45-54,3,0,FR,,2-Apr-20,LU,
11469199968,35-44,4,0,FR,,2-Apr-20,FR,-supermarket
11469204133,45-54,3,0,FR,,2-Apr-20,DE,-supermarket
11469228411,35-44,5 ou plus,0,FR,,2-Apr-20,PT,
11469231557,55-64,2,1,FR,,2-Apr-20,LU,-other
11469245817,35-44,3,9-Jun,FR,,2-Apr-20,FR,-fun
11469247065,45-54,1,0,FR,,2-Apr-20,LU,-other
11469254209,45-54,2,0,FR,,2-Apr-20,LU,
11469257453,35-44,3,2,FR,,2-Apr-20,LU,-other
11469271655,35-44,2,0,FR,,2-Apr-20,IT,-supermarket
11469276571,25-34,2,0,FR,,2-Apr-20,BE,
11469286184,35-44,4,0,FR,,2-Apr-20,LU,
11469315161,25-34,1,0,FR,,2-Apr-20,FR,
11469328472,35-44,4,0,FR,,2-Apr-20,LU,
11469337976,35-44,4,2,FR,,2-Apr-20,LU,-other
11469356703,45-54,0,2,FR,,2-Apr-20,LU,-supermarket
11469359817,35-44,4,0,FR,,2-Apr-20,LU,
11469369297,35-44,3,0,FR,,2-Apr-20,PT,
11469396700,25-34,1,0,FR,,2-Apr-20,LU,
11469416264,25-34,1,0,FR,,2-Apr-20,FR,
11469421769,25-34,2,0,FR,,2-Apr-20,LU,
11469430298,45-54,1,0,FR,,2-Apr-20,PT,-supermarket
11469442209,55-64,0,0,FR,,2-Apr-20,LU,-supermarket
11469446939,35-44,2,0,FR,,2-Apr-20,FR,-supermarket
11469481034,35-44,2,5,FR,,2-Apr-20,others,-supermarket
11469515221,55-64,1,0,FR,,2-Apr-20,FR,
11469519142,35-44,5 ou plus,4,FR,,2-Apr-20,BE,-work
11469542307,45-54,2,4,FR,,2-Apr-20,LU,-home
11469548307,45-54,4,0,FR,,2-Apr-20,LU,
11469596921,35-44,1,0,FR,,2-Apr-20,LU,
11469602258,35-44,3,1,FR,,2-Apr-20,LU,-fun
11469609861,55-64,2,10 ou plus,FR,,2-Apr-20,BE,-other
11469619400,65-74,0,0,FR,,2-Apr-20,LU,-other
11469627352,45-54,4,2,FR,,2-Apr-20,BE,-work
11469649075,25-34,1,0,FR,,2-Apr-20,others,-fun
11469653242,45-54,1,9-Jun,FR,,2-Apr-20,FR,-work
11469682836,35-44,3,0,FR,,2-Apr-20,BE,-supermarket
11469690272,45-54,3,1,FR,,2-Apr-20,LU,-other
11469724203,55-64,1,3,FR,,2-Apr-20,LU,-other
11469724311,25-34,4,0,FR,,2-Apr-20,PT,-home
11469727476,25-34,0,1,FR,,2-Apr-20,LU,-supermarket
11469727520,45-54,2,0,FR,,2-Apr-20,LU,
11469734533,55-64,1,0,FR,,2-Apr-20,LU,
11469741788,18-24,1,1,FR,,2-Apr-20,LU,-home
11469770306,35-44,4,0,FR,,2-Apr-20,FR,
11469776417,45-54,2,4,FR,,2-Apr-20,LU,-work
11469789126,25-34,1,1,FR,,2-Apr-20,LU,-supermarket
11469794484,25-34,5 ou plus,0,FR,,2-Apr-20,PT,
11469800100,35-44,4,3,FR,,2-Apr-20,PT,-work
11469802173,35-44,1,3,FR,,2-Apr-20,LU,-other
11469810688,45-54,2,0,FR,,2-Apr-20,others,
11469819394,55-64,3,0,FR,,2-Apr-20,IT,
11469832088,35-44,2,0,FR,,2-Apr-20,LU,-work
11469833188,55-64,4,10 ou plus,FR,,2-Apr-20,PT,-work
11469849169,45-54,4,2,FR,,2-Apr-20,BE,-other
11469854893,45-54,3,1,FR,,2-Apr-20,BE,-other
11469861304,35-44,1,1,FR,,2-Apr-20,others,-home
11469862578,45-54,3,1,FR,,2-Apr-20,LU,-other
11469864167,45-54,4,2,FR,,2-Apr-20,FR,-work
11469864255,65-74,2,0,FR,,2-Apr-20,FR,-supermarket
11469870667,35-44,4,0,FR,,2-Apr-20,IT,-supermarket
11469881016,35-44,3,0,FR,,2-Apr-20,LU,
11469886969,25-34,1,0,FR,,2-Apr-20,FR,-supermarket
11469890037,35-44,3,1,FR,,2-Apr-20,LU,-supermarket
11469892305,35-44,2,1,FR,,2-Apr-20,DE,-supermarket
11469898765,35-44,3,2,FR,,2-Apr-20,LU,-other
11469917583,35-44,3,0,FR,,2-Apr-20,PT,
11469920956,45-54,1,1,FR,,2-Apr-20,BE,-home
11469927646,25-34,3,0,FR,,2-Apr-20,LU,
11469931200,35-44,4,0,FR,,2-Apr-20,FR,-work
11469935123,55-64,1,3,FR,,2-Apr-20,LU,-home
11469951695,35-44,3,0,FR,,2-Apr-20,LU,
11469952566,35-44,3,0,FR,,2-Apr-20,FR,
11469954138,35-44,2,0,FR,,2-Apr-20,PT,
11469971074,55-64,2,1,FR,,2-Apr-20,,
11469979540,35-44,5 ou plus,0,FR,,2-Apr-20,LU,
11469984872,45-54,1,3,FR,,2-Apr-20,PT,-work
11469989261,45-54,1,5,FR,,2-Apr-20,LU,-work
11470003441,35-44,2,4,FR,,2-Apr-20,LU,-work
11470006075,55-64,1,5,FR,,2-Apr-20,BE,-fun
11470020192,45-54,4,10 ou plus,FR,,2-Apr-20,PT,-other
11470020226,45-54,1,1,FR,,2-Apr-20,FR,-supermarket
11470022218,45-54,2,2,FR,,2-Apr-20,FR,-supermarket
11470023799,35-44,5 ou plus,1,FR,,2-Apr-20,LU,-supermarket
11470027370,55-64,2,1,FR,,2-Apr-20,LU,-supermarket
11470030281,55-64,2,0,FR,,2-Apr-20,LU,-supermarket
11470061636,35-44,1,0,FR,,2-Apr-20,LU,-supermarket
11470085063,35-44,2,0,FR,,2-Apr-20,LU,
11470086152,35-44,2,0,FR,,2-Apr-20,PT,
11470098772,55-64,3,1,FR,,2-Apr-20,BE,-supermarket
11470099916,65-74,0,0,FR,,2-Apr-20,FR,
11470110434,35-44,4,1,FR,,2-Apr-20,LU,-home
11470114274,45-54,0,10 ou plus,FR,,2-Apr-20,LU,-work
11470114597,45-54,3,0,FR,,2-Apr-20,LU,
11470122762,25-34,0,4,FR,,2-Apr-20,FR,-work
11470132883,55-64,1,0,FR,,2-Apr-20,LU,
11470134208,55-64,3,2,FR,,2-Apr-20,LU,-supermarket
11470134724,25-34,0,0,FR,,2-Apr-20,FR,
11470141966,45-54,1,0,FR,,2-Apr-20,LU,
11470144078,45-54,1,0,FR,,2-Apr-20,BE,
11470150729,35-44,4,0,FR,,2-Apr-20,IT,-supermarket
11470151272,45-54,1,0,FR,,2-Apr-20,LU,
11470168975,35-44,4,0,FR,,2-Apr-20,others,
11470171358,25-34,1,0,FR,,2-Apr-20,LU,
11470182226,25-34,4,0,FR,,2-Apr-20,LU,-other
11470186694,25-34,1,10 ou plus,FR,,2-Apr-20,LU,-work
11470196718,55-64,1,0,FR,,2-Apr-20,PT,
11470197864,45-54,1,4,FR,,2-Apr-20,LU,-work
11470212916,55-64,2,3,FR,,2-Apr-20,FR,-other
11470213350,45-54,5 ou plus,2,FR,,2-Apr-20,IT,-other
11470214765,55-64,2,0,FR,,2-Apr-20,LU,
11470216229,25-34,4,1,FR,,2-Apr-20,PT,-other
11470219489,35-44,4,0,FR,,2-Apr-20,LU,-supermarket
11470233316,55-64,1,0,FR,,2-Apr-20,others,
11470251210,55-64,1,0,FR,,2-Apr-20,BE,
11470269260,35-44,2,0,FR,,2-Apr-20,FR,-other
11470271469,45-54,0,1,FR,,2-Apr-20,LU,-supermarket
11470274403,35-44,1,1,FR,,2-Apr-20,BE,-fun
11470282361,35-44,4,0,FR,,2-Apr-20,others,
11470285744,25-34,3,4,FR,,2-Apr-20,DE,-home
11470300491,55-64,2,0,FR,,2-Apr-20,FR,-work
11470305674,45-54,3,2,FR,,2-Apr-20,IT,-supermarket
11470309644,18-24,5 ou plus,0,FR,,2-Apr-20,FR,-work
11470318612,45-54,3,0,FR,,2-Apr-20,LU,-work
11470319067,45-54,1,0,FR,,2-Apr-20,PT,-supermarket
11470322568,35-44,2,0,FR,,2-Apr-20,PT,
11470329504,55-64,2,0,FR,,2-Apr-20,LU,
11470337412,65-74,1,0,FR,,2-Apr-20,LU,-supermarket
11470340402,35-44,4,0,FR,,2-Apr-20,PT,
11470358850,35-44,4,0,FR,,2-Apr-20,LU,
11470369022,45-54,3,0,FR,,2-Apr-20,PT,
11470374889,45-54,1,0,FR,,2-Apr-20,LU,
11470381928,13-17,3,1,FR,,2-Apr-20,LU,-fun
11470384195,35-44,2,0,FR,,2-Apr-20,FR,-other
11470397759,35-44,3,0,FR,,2-Apr-20,FR,
11470398750,35-44,1,0,FR,,2-Apr-20,IT,
11470400697,35-44,5 ou plus,0,FR,,2-Apr-20,PT,-supermarket
11470401281,35-44,3,0,FR,,2-Apr-20,FR,
11470403173,55-64,0,0,FR,,2-Apr-20,FR,-supermarket
11470405630,55-64,1,0,FR,,2-Apr-20,FR,
11470429852,35-44,2,0,FR,,2-Apr-20,others,-fun
11470429929,45-54,3,0,FR,,2-Apr-20,BE,
